sample,total_reads,pathogen,n_reads,order,relative_abundance,median_prevalence,lower_ci,upper_ci,median_incidence,lower_ci_incidence,upper_ci_incidence,ra_1_incidence_median,ra_1_incidence_lower_ci,ra_1_incidence_upper_ci,ra_1_prevalence_median,ra_1_prevalence_lower_ci,ra_1_prevalence_upper_ci
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,HMPV-1,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,HPIV1,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,HPIV2,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,HPIV4b,0,first,0,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,0,0,0,0,0,0
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,HCoV-229E,6,first,5.92E-09,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,2.62E-08,4.52E-07,5.21E-09,3.06E-08,5.28E-07,6.13E-09
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,HCoV-HKU1,35,first,3.46E-08,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,1.57E-07,2.65E-06,3.19E-08,1.83E-07,3.09E-06,3.76E-08
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,HCoV-NL63,21,first,2.07E-08,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,1.91E-08,5.90E-08,7.44E-09,2.25E-08,6.90E-08,8.88E-09
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,HCoV-OC43,63,first,6.22E-08,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,4.30E-08,1.16E-07,1.80E-08,5.08E-08,1.36E-07,2.16E-08
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,RSV-A,1,first,9.87E-10,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,3.64E-09,6.28E-08,7.23E-10,5.10E-09,8.80E-08,1.02E-09
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,RSV-B,0,first,0,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,0,0,0,0,0,0
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,Rhinovirus A,19,first,1.88E-08,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,3.05E-08,1.12E-07,1.11E-08,3.07E-08,1.12E-07,1.13E-08
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,Rhinovirus B,0,first,0,0.001904443786,0.0001118943692,0.009371970856,0.001908077613,0.000111906891,0.009460635658,0,0,0,0,0,0
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,Rhinovirus C,66,first,6.52E-08,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,7.24E-08,2.20E-07,2.87E-08,7.30E-08,2.20E-07,2.94E-08
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,SARS-CoV-2,170,first,1.68E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,7.44E-07,1.28E-05,1.48E-07,8.70E-07,1.50E-05,1.75E-07
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,Influenza,29,second,2.86E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,Mononegavirales,1,second,9.87E-10,0.006243150105,0.001687792266,0.01722822615,0.008795320654,0.002366904015,0.02454233756,1.12E-09,4.17E-09,4.02E-10,1.58E-09,5.85E-09,5.73E-10
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,Coronaviruses (seasonal),125,second,1.23E-07,0.02015227847,0.008860599479,0.04382953041,0.02399453613,0.01042978016,0.05347838462,5.14E-08,1.18E-07,2.31E-08,6.12E-08,1.39E-07,2.82E-08
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,Rhinoviruses,85,second,8.39E-08,0.01838390883,0.008374619585,0.03794445077,0.01872820647,0.008445346146,0.03944101855,4.48E-08,9.94E-08,2.13E-08,4.56E-08,1.00E-07,2.21E-08
NAO-BCL-2025-03-03-22LMLMLT4_7_2148377295_DITP-20250212-South-R2-A1_S32,1012959760,Coronaviruses (SARS-CoV-2),170,second,1.68E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,7.44E-07,1.28E-05,1.48E-07,8.70E-07,1.50E-05,1.75E-07
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Flu B,6,zeroth,1.21E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,H1N1,13,zeroth,2.63E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,H3N2,26,zeroth,5.26E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,HMPV-1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,HPIV1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,HPIV2,5,zeroth,1.01E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,HPIV4b,0,zeroth,0,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,0,0,0,0,0,0
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Human coronavirus 229E,4,zeroth,8.08E-09,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,3.57E-08,6.17E-07,7.11E-09,4.18E-08,7.20E-07,8.37E-09
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Human coronavirus HKU1,0,zeroth,0,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,0,0,0,0,0,0
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Human coronavirus NL63,8,zeroth,1.62E-08,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,1.49E-08,4.60E-08,5.80E-09,1.76E-08,5.38E-08,6.93E-09
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Human coronavirus OC43,50,zeroth,1.01E-07,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,6.99E-08,1.88E-07,2.93E-08,8.25E-08,2.21E-07,3.52E-08
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,RSV-A,20,zeroth,4.04E-08,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,1.49E-07,2.57E-06,2.96E-08,2.09E-07,3.60E-06,4.19E-08
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,RSV-B,7,zeroth,1.41E-08,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,5.39E-08,9.06E-07,1.10E-08,7.57E-08,1.27E-06,1.56E-08
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus A,0,zeroth,0,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,0,0,0,0,0,0
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus A1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus A12,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus A24,2,zeroth,4.04E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus A40,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus A54,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus A80,2,zeroth,4.04E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus B103,4,zeroth,8.08E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus B3,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus C,4,zeroth,8.08E-09,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,8.98E-09,2.73E-08,3.56E-09,9.06E-09,2.74E-08,3.65E-09
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus C1,2,zeroth,4.04E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus C11,5,zeroth,1.01E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus C19,9,zeroth,1.82E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus C2,3,zeroth,6.06E-09,0.001929117964,0.0001121775473,0.009603031078,0.001932846653,0.0001121901326,0.009696143445,3.14E-08,5.40E-07,6.25E-09,3.14E-08,5.41E-07,6.31E-09
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus C20,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus C3,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus C34,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus C36,1,zeroth,2.02E-09,0.001934935074,0.0001122431619,0.009659003523,0.001938686306,0.0001122557618,0.009753209811,1.04E-08,1.80E-07,2.07E-09,1.04E-08,1.80E-07,2.09E-09
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus C4,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus C44,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus C55,2,zeroth,4.04E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus C56,0,zeroth,0,0.001891504485,0.0001117426589,0.009254772497,0.001895089054,0.0001117551467,0.009341223394,0,0,0,0,0,0
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus C7,3,zeroth,6.06E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus C8,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Severe acute respiratory syndrome coronavirus 2,102,zeroth,2.06E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,9.14E-07,1.58E-05,1.82E-07,1.07E-06,1.84E-05,2.15E-07
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Influenza B,6,first,1.21E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Influenza A,39,first,7.88E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,HMPV-1,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,HPIV1,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,HPIV2,5,first,1.01E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,HPIV4b,0,first,0,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,0,0,0,0,0,0
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,HCoV-229E,4,first,8.08E-09,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,3.57E-08,6.17E-07,7.11E-09,4.18E-08,7.20E-07,8.37E-09
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,HCoV-HKU1,0,first,0,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,0,0,0,0,0,0
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,HCoV-NL63,8,first,1.62E-08,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,1.49E-08,4.60E-08,5.80E-09,1.76E-08,5.38E-08,6.93E-09
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,HCoV-OC43,50,first,1.01E-07,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,6.99E-08,1.88E-07,2.93E-08,8.25E-08,2.21E-07,3.52E-08
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,RSV-A,20,first,4.04E-08,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,1.49E-07,2.57E-06,2.96E-08,2.09E-07,3.60E-06,4.19E-08
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,RSV-B,7,first,1.41E-08,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,5.39E-08,9.06E-07,1.10E-08,7.57E-08,1.27E-06,1.56E-08
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus A,4,first,8.08E-09,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,1.32E-08,4.83E-08,4.78E-09,1.32E-08,4.84E-08,4.86E-09
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus B,4,first,8.08E-09,0.001904443786,0.0001118943692,0.009371970856,0.001908077613,0.000111906891,0.009460635658,4.24E-08,7.22E-07,8.55E-09,4.25E-08,7.23E-07,8.63E-09
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinovirus C,29,first,5.86E-08,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,6.51E-08,1.98E-07,2.58E-08,6.57E-08,1.98E-07,2.64E-08
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,SARS-CoV-2,102,first,2.06E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,9.14E-07,1.58E-05,1.82E-07,1.07E-06,1.84E-05,2.15E-07
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Influenza,45,second,9.10E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Mononegavirales,32,second,6.47E-08,0.006243150105,0.001687792266,0.01722822615,0.008795320654,0.002366904015,0.02454233756,7.35E-08,2.73E-07,2.64E-08,1.04E-07,3.83E-07,3.75E-08
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Coronaviruses (seasonal),62,second,1.25E-07,0.02015227847,0.008860599479,0.04382953041,0.02399453613,0.01042978016,0.05347838462,5.22E-08,1.20E-07,2.34E-08,6.22E-08,1.41E-07,2.86E-08
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Rhinoviruses,37,second,7.48E-08,0.01838390883,0.008374619585,0.03794445077,0.01872820647,0.008445346146,0.03944101855,3.99E-08,8.86E-08,1.90E-08,4.07E-08,8.93E-08,1.97E-08
MJ-2025-01-20-a-BOSDITPS_20250108_S20,494746691,Coronaviruses (SARS-CoV-2),102,second,2.06E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,9.14E-07,1.58E-05,1.82E-07,1.07E-06,1.84E-05,2.15E-07
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Flu B,4,zeroth,9.18E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,H1N1,17,zeroth,3.90E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,H3N2,38,zeroth,8.72E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,HMPV-1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,HPIV1,3,zeroth,6.88E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,HPIV2,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,HPIV4b,4,zeroth,9.18E-09,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,3.44E-08,5.86E-07,6.93E-09,4.82E-08,8.20E-07,9.79E-09
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Human coronavirus 229E,13,zeroth,2.98E-08,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,1.32E-07,2.28E-06,2.62E-08,1.54E-07,2.66E-06,3.09E-08
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Human coronavirus HKU1,3,zeroth,6.88E-09,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,3.13E-08,5.28E-07,6.36E-09,3.65E-08,6.16E-07,7.49E-09
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Human coronavirus NL63,19,zeroth,4.36E-08,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,4.02E-08,1.24E-07,1.56E-08,4.73E-08,1.45E-07,1.87E-08
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Human coronavirus OC43,55,zeroth,1.26E-07,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,8.72E-08,2.35E-07,3.66E-08,1.03E-07,2.76E-07,4.39E-08
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,RSV-A,17,zeroth,3.90E-08,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,1.44E-07,2.48E-06,2.86E-08,2.02E-07,3.48E-06,4.04E-08
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,RSV-B,18,zeroth,4.13E-08,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,1.57E-07,2.65E-06,3.22E-08,2.21E-07,3.70E-06,4.56E-08
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus A,2,zeroth,4.59E-09,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,7.47E-09,2.74E-08,2.71E-09,7.51E-09,2.75E-08,2.76E-09
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus A1,1,zeroth,2.29E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus A12,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus A24,7,zeroth,1.61E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus A40,6,zeroth,1.38E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus A54,2,zeroth,4.59E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus A80,1,zeroth,2.29E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus B103,5,zeroth,1.15E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus B3,2,zeroth,4.59E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus C,34,zeroth,7.80E-08,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,8.66E-08,2.63E-07,3.44E-08,8.74E-08,2.64E-07,3.52E-08
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus C1,9,zeroth,2.06E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus C11,4,zeroth,9.18E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus C19,5,zeroth,1.15E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus C2,1,zeroth,2.29E-09,0.001929117964,0.0001121775473,0.009603031078,0.001932846653,0.0001121901326,0.009696143445,1.19E-08,2.05E-07,2.37E-09,1.19E-08,2.05E-07,2.39E-09
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus C20,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus C3,2,zeroth,4.59E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus C34,5,zeroth,1.15E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus C36,0,zeroth,0,0.001934935074,0.0001122431619,0.009659003523,0.001938686306,0.0001122557618,0.009753209811,0,0,0,0,0,0
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus C4,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus C44,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus C55,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus C56,5,zeroth,1.15E-08,0.001891504485,0.0001117426589,0.009254772497,0.001895089054,0.0001117551467,0.009341223394,6.05E-08,1.03E-06,1.23E-08,6.07E-08,1.03E-06,1.24E-08
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus C7,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus C8,4,zeroth,9.18E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Severe acute respiratory syndrome coronavirus 2,140,zeroth,3.21E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,1.42E-06,2.45E-05,2.84E-07,1.67E-06,2.86E-05,3.35E-07
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Influenza B,4,first,9.18E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Influenza A,55,first,1.26E-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,HMPV-1,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,HPIV1,3,first,6.88E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,HPIV2,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,HPIV4b,4,first,9.18E-09,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,3.44E-08,5.86E-07,6.93E-09,4.82E-08,8.20E-07,9.79E-09
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,HCoV-229E,13,first,2.98E-08,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,1.32E-07,2.28E-06,2.62E-08,1.54E-07,2.66E-06,3.09E-08
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,HCoV-HKU1,3,first,6.88E-09,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,3.13E-08,5.28E-07,6.36E-09,3.65E-08,6.16E-07,7.49E-09
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,HCoV-NL63,19,first,4.36E-08,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,4.02E-08,1.24E-07,1.56E-08,4.73E-08,1.45E-07,1.87E-08
